patient_id,CCDC113,SLC26A8,PPP1R3D,LOC100131780,CLEC4C,label,source
SYN_0224,3.6799298187961496,3.469576273452051,6.439218250891,7.803850979010968,5.348053983182802,1,monte_carlo_synthetic
SYN_0225,3.330645314088896,3.342837809848853,6.584436082641248,7.902652287015233,5.072698993568442,1,monte_carlo_synthetic
SYN_0226,3.22276389360356,3.3667502088369843,6.627295754380034,7.956424136344954,5.816134347713543,1,monte_carlo_synthetic
SYN_0227,3.3208756205311563,3.2889963874373156,6.642708226596874,7.945525294791602,5.356154649736922,1,monte_carlo_synthetic
SYN_0228,4.580445359109761,3.969691846507706,6.3418224978304725,7.162549200156035,5.321112205195329,0,monte_carlo_synthetic
SYN_0229,3.422221256435434,3.3487648571265667,6.520961032320029,8.275923002881987,5.28336988870217,1,monte_carlo_synthetic
SYN_0230,4.393988326518128,3.639306797451462,5.393934133956978,7.514574425930924,4.781803863373277,0,monte_carlo_synthetic
SYN_0231,4.454345765475238,3.8341799410719504,5.972242916183904,7.116813635285848,4.964314916230572,0,monte_carlo_synthetic
SYN_0232,3.427777001446475,3.324779051794444,6.6712994344342365,7.672837705359216,5.7873595721153865,1,monte_carlo_synthetic
SYN_0233,3.1638109134325547,2.8857252856031526,5.595253827180178,7.5103333095831175,4.858638803331708,0,monte_carlo_synthetic
SYN_0234,3.429519645994247,3.1753331584886877,6.19518186275215,7.578176011846212,4.943542738494939,1,monte_carlo_synthetic
SYN_0235,3.388281682315193,3.35015929910261,6.172001397901508,7.6699345649488535,5.396455905928986,1,monte_carlo_synthetic
SYN_0236,3.5538122030348287,3.383788350134696,6.5396957390775405,7.910495698745164,5.522360193540991,1,monte_carlo_synthetic
SYN_0237,3.205024658994319,3.179752288544157,6.494080256765929,7.9322507644082645,5.858681307359659,1,monte_carlo_synthetic
SYN_0238,3.2269135938618017,3.472178652924006,6.164574319761866,8.090764142001065,5.587799045628087,1,monte_carlo_synthetic
SYN_0239,3.6179885155139573,3.4959718921750627,6.457131890324872,8.056867660723546,5.223853215589931,1,monte_carlo_synthetic
SYN_0240,3.5137968662216696,3.1837496304155484,6.616145076806754,7.899295790808559,5.577093369426356,1,monte_carlo_synthetic
SYN_0241,3.341142359712882,3.42921859596336,6.634272864565183,7.755197434559803,5.138341273068153,1,monte_carlo_synthetic
SYN_0242,3.579127038008872,3.404938721135413,6.73569597349268,7.742031442889257,5.287974418373477,1,monte_carlo_synthetic
SYN_0243,3.1635120207747196,3.5103018797642385,6.284533457625363,7.75128896702296,5.451707199278901,1,monte_carlo_synthetic
SYN_0244,3.2997387020699556,3.4390940207582377,6.359289577758285,7.872251608908252,5.292419749083564,1,monte_carlo_synthetic
SYN_0245,3.285723327142543,3.425324680429371,6.554293262324636,7.789399059961358,5.335305375817375,1,monte_carlo_synthetic
SYN_0246,3.446433138886316,3.3288892515757795,6.482593894015274,7.947880995007087,5.510482964212778,1,monte_carlo_synthetic
SYN_0247,3.18601065960114,3.431231879979697,5.869021801562323,7.807438289736443,5.785739855491691,1,monte_carlo_synthetic
SYN_0248,3.8258782520881405,3.793328262010824,6.186665345440783,7.48587260813026,4.733574788920795,0,monte_carlo_synthetic
SYN_0249,3.213252894112044,3.476978402636098,6.666676708175822,8.01467717852446,5.741908939166421,1,monte_carlo_synthetic
SYN_0250,3.3353676687174256,3.3875719254952674,7.0889455234721614,8.279718653571475,5.967901186960759,1,monte_carlo_synthetic
SYN_0251,3.491008111746806,3.3983897843468918,6.815659760146474,7.80913654533056,5.626004993508764,1,monte_carlo_synthetic
SYN_0252,4.1993165745559615,4.56063520661103,6.755127353939557,7.702872796937104,5.681710366603689,0,monte_carlo_synthetic
SYN_0253,3.413313053476332,3.5131261374658784,6.706641899996113,8.0416842758269,5.148528234927625,1,monte_carlo_synthetic
SYN_0254,3.9144024207984693,3.527089233552726,5.5831883095091035,6.898896500358947,4.793207287763794,0,monte_carlo_synthetic
SYN_0255,3.4781945150656015,3.1300213013571203,6.538097338668783,7.786928356266169,5.570861138429083,1,monte_carlo_synthetic
SYN_0256,3.5241711216479468,3.4284555633580154,6.329745695356088,7.847928888545844,5.271042024049373,1,monte_carlo_synthetic
SYN_0257,3.4509703871522244,3.342105277294928,6.121560043708624,7.872217496951397,5.544046687670969,1,monte_carlo_synthetic
SYN_0258,3.542569252641247,3.4447479453512866,6.93994482395591,8.018197983000258,5.4763648759615355,1,monte_carlo_synthetic
SYN_0259,4.307161198819692,3.7739814421612548,5.792478302991585,7.3151811589187075,4.53220748032972,0,monte_carlo_synthetic
SYN_0260,3.666129853016678,3.1740302811833754,6.3231905451066845,7.589431422816211,4.965319830512755,0,monte_carlo_synthetic
SYN_0261,2.825946132306279,4.051294731602578,4.980643392774718,7.1673451308172345,3.746340440175522,0,monte_carlo_synthetic
SYN_0262,3.56606236057528,3.352210286282813,6.309563758724916,7.998325493898602,5.465379521105058,1,monte_carlo_synthetic
SYN_0263,3.4168312163493892,3.2929362246921756,6.713172103430084,7.5754308642028745,5.567220691280203,1,monte_carlo_synthetic
SYN_0264,3.402608862166409,3.318146934597772,6.493193917093009,7.644286157940525,4.83664117486923,1,monte_carlo_synthetic
SYN_0265,3.339776904400947,3.9820470651741107,6.035393407785014,7.145397462816808,4.359512278483069,0,monte_carlo_synthetic
SYN_0266,3.4326885408274244,3.259768755977542,6.396184509454526,7.403865652843604,4.854679753609781,1,monte_carlo_synthetic
SYN_0267,3.430204099107987,3.4670704187507178,5.933651651355747,7.697661398152858,5.362111048995861,1,monte_carlo_synthetic
SYN_0268,3.3560521201765785,3.2294967648672173,6.237964642740982,7.754362658820697,5.444794961816926,1,monte_carlo_synthetic
SYN_0269,3.7216077267904666,3.2044113957025155,6.370462260702621,7.061998736243819,5.6956545262883145,0,monte_carlo_synthetic
SYN_0270,3.2945333696549173,3.9072011084740566,4.549452822683243,6.925100892017397,4.13706687581971,0,monte_carlo_synthetic
SYN_0271,3.3652354448524004,3.3280179508808407,6.488220473289479,7.678531711565872,5.467667572882329,1,monte_carlo_synthetic
SYN_0272,3.9457016036679717,4.307829447746797,5.857774695934472,7.483976883891835,4.166797041883509,0,monte_carlo_synthetic
SYN_0273,3.5886830683869406,3.2537387594149223,6.244686453195035,7.648117038632275,5.298843615956517,1,monte_carlo_synthetic
SYN_0274,3.3731318112160404,4.051820494482612,5.184053209786878,7.231767737708738,4.295965029271652,0,monte_carlo_synthetic
SYN_0275,3.614569195033637,3.230706783605759,6.7522140233951875,7.926365616449605,5.806821198716778,1,monte_carlo_synthetic
SYN_0276,3.2589865632782367,3.344716708384576,6.6574034076990385,7.967077811207869,5.607599980513179,1,monte_carlo_synthetic
SYN_0277,3.336028868263959,3.328184357314358,6.571146129876032,7.82308979761868,5.59955466058643,1,monte_carlo_synthetic
SYN_0278,3.193007256743125,3.361050479286956,6.571119857062808,7.807112112405192,6.0072714410565835,1,monte_carlo_synthetic
SYN_0279,3.8193948279993206,3.864657627252908,5.674447015725045,6.862259308676744,4.496906712931041,0,monte_carlo_synthetic
SYN_0280,3.1715361367481303,3.2687595956278277,6.208859741115315,7.502900231787582,5.502136817898155,1,monte_carlo_synthetic
SYN_0281,3.6075116579860924,3.178152263822889,6.317106622226166,7.539193741176282,4.71697437582304,1,monte_carlo_synthetic
SYN_0282,3.4873067085249057,3.30176679142276,6.132623351480856,8.101909766596403,5.066405648611859,1,monte_carlo_synthetic
SYN_0283,2.9339189246139292,3.3008266273262423,7.097215591626896,7.785544363547289,5.984177198978493,1,monte_carlo_synthetic
SYN_0284,3.376934212807556,3.3493676248508195,6.2817726232044455,7.817936953437867,5.276032416773153,1,monte_carlo_synthetic
SYN_0285,3.3858515371955926,3.409980144288327,6.968920123838165,7.736011063828554,5.91308462891594,1,monte_carlo_synthetic
SYN_0286,4.4583076188122694,4.159106881778068,6.777659931718489,7.759330052038048,5.16185970769502,0,monte_carlo_synthetic
SYN_0287,3.4392000761021997,3.2549358315181314,6.729910955371856,7.716282744770842,5.620883457084248,1,monte_carlo_synthetic
SYN_0288,3.374068297775751,3.4993722759300354,6.400515130283543,8.107709219519968,5.885233428711832,1,monte_carlo_synthetic
SYN_0289,3.2492560968697712,3.5402824064462766,6.230311473584295,8.005488307017586,5.698848103447158,1,monte_carlo_synthetic
SYN_0290,3.614355389021094,4.303880313105273,6.959495925947567,8.04214640093591,5.866273873399222,0,monte_carlo_synthetic
SYN_0291,3.9047374133914063,3.3627530679757665,5.881042795160194,7.166531463193415,4.686343783847765,0,monte_carlo_synthetic
SYN_0292,3.426269543692684,3.419072114351519,6.49400166939857,8.094879302334274,5.673301452377388,1,monte_carlo_synthetic
SYN_0293,3.559205181872413,3.2646285449791983,6.995282076326293,7.710357704839284,5.615108577379936,1,monte_carlo_synthetic
SYN_0294,3.927938184480738,3.676078130614166,5.712074468296203,7.519206222469035,4.506435282268424,0,monte_carlo_synthetic
SYN_0295,3.4417496987430862,3.2621928398831237,6.944421576094873,7.696599431700073,5.710209709003664,1,monte_carlo_synthetic
SYN_0296,3.6185095635499622,3.986575710696506,5.772390258798926,7.474416656897922,4.565860510604912,0,monte_carlo_synthetic
SYN_0297,3.687426348888957,3.441128836135928,6.542493599573164,8.000713816900836,5.613423784956175,1,monte_carlo_synthetic
SYN_0298,3.191759175954505,3.144555835467411,6.30257156717435,7.833877696826085,5.703108069909243,1,monte_carlo_synthetic
SYN_0299,3.514433718548542,4.017097062187894,5.450215884125067,7.275093118939229,4.043116536746707,0,monte_carlo_synthetic
SYN_0300,3.6747537195356914,3.237347570570612,6.944775560494711,8.092862300806969,5.560497052621459,1,monte_carlo_synthetic
SYN_0301,4.2454323059184125,3.2626832410136677,5.742980454361514,7.434802687065784,4.931432084165792,0,monte_carlo_synthetic
SYN_0302,3.310104775965489,3.3152775432574195,6.536718972796622,7.874055943215995,5.583303629651875,1,monte_carlo_synthetic
SYN_0303,3.668527443842424,3.232357969499422,6.678998983117172,7.927215987998811,5.411666837179381,1,monte_carlo_synthetic
SYN_0304,3.123783853973006,3.1997935951512653,6.034622746079393,7.468405356021905,5.279226846704375,1,monte_carlo_synthetic
SYN_0305,3.7794300115672876,4.335228750229145,6.106828652401357,7.698381333680016,4.773091100920299,0,monte_carlo_synthetic
SYN_0306,3.5197423891780706,3.456604546732893,6.536220199741213,7.768955321207051,5.3429895352764145,1,monte_carlo_synthetic
SYN_0307,3.3892753332734253,3.257287717172432,6.376059839893565,7.683166564450288,5.938662514828758,1,monte_carlo_synthetic
SYN_0308,3.6059251239706254,3.2852226758494916,6.792897671868037,7.8672584723813666,5.567515292614829,1,monte_carlo_synthetic
SYN_0309,3.440338276172615,3.2703587148228555,6.5428023721203825,8.20659888799008,5.287607398331205,1,monte_carlo_synthetic
SYN_0310,3.528066114760416,3.468041200759215,6.632632721229715,8.05422985847776,5.295642191180145,1,monte_carlo_synthetic
SYN_0311,3.390928508482553,3.3589341487532574,6.729414295223633,7.731996201762028,5.970068995869131,1,monte_carlo_synthetic
SYN_0312,3.606479122806114,3.2718086243355615,6.742425647068537,7.986467768607428,5.078747250614057,1,monte_carlo_synthetic
SYN_0313,3.3131009321581657,3.3382709534173456,6.383386224822314,7.859075852802292,5.45025885985234,1,monte_carlo_synthetic
SYN_0314,3.523677665904413,3.484105520511624,6.183684576008445,8.03573486014617,5.455373957433565,1,monte_carlo_synthetic
SYN_0315,3.2756988440911337,3.4855997895243744,6.798373096573989,7.773894943426605,5.622404271790479,1,monte_carlo_synthetic
SYN_0316,3.191305191306126,3.231411378509129,6.685658630831776,7.671241362866014,5.56780612498118,1,monte_carlo_synthetic
SYN_0317,3.446812332694419,3.222708157000337,6.76986689879666,7.665225610224238,6.051194661162298,1,monte_carlo_synthetic
SYN_0318,3.671122577248062,3.3454743951845516,6.837338022306637,7.838704367191798,5.1014490837118025,1,monte_carlo_synthetic
SYN_0319,3.658872217723159,3.985875730691034,5.800151281820408,7.103864490328804,5.01298449178049,0,monte_carlo_synthetic
SYN_0320,3.1452989438316776,3.6036115021804402,6.609435024775631,7.9978254590301,5.582745216292606,1,monte_carlo_synthetic
SYN_0321,3.3408778024754713,3.3739896282847606,6.295186413774294,7.766060331316352,5.158458543469369,1,monte_carlo_synthetic
SYN_0322,3.5771940216350444,3.446587859513195,6.596538797788917,7.983513024587073,5.685008398653479,1,monte_carlo_synthetic
SYN_0323,3.853157417530497,3.563122923151738,6.821892196583852,8.10002904569039,5.716246609015298,1,monte_carlo_synthetic
SYN_0324,2.8601528855875844,3.2373591821964203,6.230014166234876,7.625517171551632,5.392796914009751,1,monte_carlo_synthetic
SYN_0325,3.237141084501333,3.4245647949746103,6.636970086801895,7.69848215445667,5.522368710989698,1,monte_carlo_synthetic
SYN_0326,3.5215631606395967,3.390329128071807,6.380656934678699,7.808160916699576,5.387009932708458,1,monte_carlo_synthetic
SYN_0327,3.7071361189584984,3.5808824798467,6.3429050553012205,8.079464263021222,5.066466933058609,0,monte_carlo_synthetic
SYN_0328,3.5395373693522707,3.045793037743985,6.752598652177342,8.037430036113149,5.681100136039158,1,monte_carlo_synthetic
SYN_0329,3.2253760497425907,3.3138529582957377,6.42474661487574,7.759034305783539,5.523479995294666,1,monte_carlo_synthetic
SYN_0330,3.5679476321137464,3.514834961414778,6.326175053413178,8.159803345357135,5.268561928407432,1,monte_carlo_synthetic
SYN_0331,3.596810902621087,3.37065077708339,6.729631873820318,7.858324788452842,6.047844704778514,1,monte_carlo_synthetic
SYN_0332,3.5575813814111954,4.125239176785036,6.374804573538772,7.613625962959407,5.075419908891978,0,monte_carlo_synthetic
SYN_0333,3.393935608691042,3.446675080163844,6.775174686923206,7.956099710502567,5.637079022725361,1,monte_carlo_synthetic
SYN_0334,3.2830685844704237,3.2096626507159574,6.668714807981719,7.691659672446621,5.0005909690600046,1,monte_carlo_synthetic
SYN_0335,3.406548046652419,3.3426741990558235,6.51086942938792,7.912444088123268,5.204849853004718,1,monte_carlo_synthetic
SYN_0336,3.4381270428416424,3.2987393240831704,6.994419594240048,7.97312762661093,5.310051018905605,1,monte_carlo_synthetic
SYN_0337,3.099925754449492,3.3672419018154183,6.339243655024846,8.02354766563011,5.503313103726506,1,monte_carlo_synthetic
SYN_0338,3.646217979275465,3.5091654206984257,6.369322799421964,7.868095257070435,5.301194159871331,1,monte_carlo_synthetic
SYN_0339,2.962095392347179,3.3627404408873667,6.259519374812993,7.711464799373424,5.5520403435100425,1,monte_carlo_synthetic
SYN_0340,3.197471716264975,3.196554361656073,6.968564532964535,7.816465562283179,5.206246488352864,1,monte_carlo_synthetic
SYN_0341,3.3157567162246724,3.3480138262327985,6.802612854345688,7.931295819211386,5.996922875960052,1,monte_carlo_synthetic
SYN_0342,3.374404215280062,3.451431092742378,6.8048577923803375,7.936469384121887,6.001182913225096,1,monte_carlo_synthetic
SYN_0343,3.656584448555962,3.97032436026513,5.612309729775699,7.391879292972237,4.658738614979921,0,monte_carlo_synthetic
SYN_0344,3.476006634016168,3.4171706295252564,6.398233631971204,7.857493963172633,5.790149556814809,1,monte_carlo_synthetic
SYN_0345,3.242114823239029,3.4270755318771213,6.300737701266449,7.993993004329377,5.3425283749682,1,monte_carlo_synthetic
SYN_0346,3.3338090915695515,4.103924902510871,5.896564627656739,7.575793219542339,4.575458779782141,0,monte_carlo_synthetic
SYN_0347,3.398345228581218,3.3581309422609573,6.560999014394289,7.866146183573219,5.303919380504522,1,monte_carlo_synthetic
SYN_0348,3.55952301283682,3.2653584889404543,6.666851295128013,8.028633124312657,5.501671251910301,1,monte_carlo_synthetic
SYN_0349,3.493958324451709,3.505452939826543,6.891887209679759,8.377444595622777,5.749572723024819,1,monte_carlo_synthetic
SYN_0350,3.5034418321011205,3.5448394970485855,6.492650393101253,7.653029066039368,5.321635069863374,1,monte_carlo_synthetic
SYN_0351,3.5608175929038257,3.3605356572640077,6.532635466907453,7.848467717533583,5.789034508864286,1,monte_carlo_synthetic
SYN_0352,3.3621062000525725,3.36366969000568,6.718723558761468,7.722762999581076,5.306146737406371,1,monte_carlo_synthetic
SYN_0353,3.3592066131382357,3.336897662021255,6.289532066371953,7.572648353987302,5.535447062543585,1,monte_carlo_synthetic
SYN_0354,3.6240194106638937,3.2103982395940673,6.066712447847546,7.722805177980073,5.22249810953815,1,monte_carlo_synthetic
SYN_0355,3.3106628567050405,3.262095062971492,6.166927252740822,7.706614114889038,5.223716896098602,1,monte_carlo_synthetic
SYN_0356,3.807525302805956,3.813234685763255,5.769353185170961,7.255235690811994,5.091361943127084,0,monte_carlo_synthetic
SYN_0357,3.3470561796292686,3.3123401910898136,6.702506555977504,7.630243104558577,5.551727361055932,1,monte_carlo_synthetic
SYN_0358,3.7258819448585907,3.2716502700113965,6.809614974474034,7.71523906697241,5.0498624971459884,1,monte_carlo_synthetic
SYN_0359,3.3733454845505446,3.299817138026412,7.180556731329575,7.760518404442679,5.559646129946302,1,monte_carlo_synthetic
SYN_0360,3.3370522223932686,3.382963771781861,6.270883845138787,7.948703656635507,5.1188949869228955,1,monte_carlo_synthetic
SYN_0361,3.1362121359303607,3.3888474338091235,6.786470647826542,7.848270664944194,5.942028945604777,1,monte_carlo_synthetic
SYN_0362,3.289619346157297,3.476150208794008,7.013392335482834,8.177638461617594,6.204966644491524,1,monte_carlo_synthetic
SYN_0363,3.5560878934937956,3.2392104837132845,6.648068313819135,7.748521919375253,5.133082745953419,1,monte_carlo_synthetic
SYN_0364,3.7907810974337988,4.253592365663915,6.104969430315675,7.538955964071868,4.6530628822209605,0,monte_carlo_synthetic
SYN_0365,3.14697104739396,3.387552815313463,6.12009025758722,8.234368803286294,5.414786260873542,1,monte_carlo_synthetic
SYN_0366,3.4847297706885993,3.267219630447746,6.6828019020689915,7.532422915426309,5.574355661201342,1,monte_carlo_synthetic
SYN_0367,3.2794133093742968,3.4317309038132104,6.207682884321394,7.581862865183396,5.4859016336736826,1,monte_carlo_synthetic
SYN_0368,3.2293218498261225,3.3788237769774376,5.158209770032909,7.726765730690067,4.733339576208676,1,monte_carlo_synthetic
SYN_0369,3.4430375794787484,3.441012022118591,6.169075025333947,7.487087023306069,5.298137426052594,1,monte_carlo_synthetic
SYN_0370,3.327833675537253,3.3062271344787724,6.618579976983257,7.591736174224667,5.451026338601012,1,monte_carlo_synthetic
SYN_0371,3.719747058919661,3.148457564084809,5.501959333108504,7.245923543758545,4.925527050950875,0,monte_carlo_synthetic
SYN_0372,3.9492153649465296,2.8214775584579517,6.530677232068288,7.398821432843195,5.182123907731827,0,monte_carlo_synthetic
SYN_0373,3.1676525323043996,3.405186147981182,6.886507273624699,8.085391037808181,6.088694775404395,1,monte_carlo_synthetic
SYN_0374,3.5031582988471426,3.4580407560757402,6.302785867235286,7.787192524768447,5.411101488694595,1,monte_carlo_synthetic
SYN_0375,3.8475891664117934,4.2222874236973515,6.3284238338420975,7.464577300574278,5.190546654693924,0,monte_carlo_synthetic
SYN_0376,3.2612633437479146,3.248351988998915,6.4665793052815745,7.846889009700819,6.147888038416495,1,monte_carlo_synthetic
SYN_0377,3.290559724920239,3.256465054382746,6.179922149173181,7.68187404760329,5.3861072653884605,1,monte_carlo_synthetic
SYN_0378,3.3467206935350524,3.412773444969596,6.31980658979843,7.848511476835184,5.243004778627098,1,monte_carlo_synthetic
SYN_0379,3.61959627368729,3.534373408972854,6.587616188027842,8.090728557743278,5.438061965515896,1,monte_carlo_synthetic
SYN_0380,4.183766235882081,3.6443120023788587,6.076006812542778,7.624841538038917,4.757457183102721,0,monte_carlo_synthetic
SYN_0381,3.2111438047163294,3.133229002329314,6.579878576765751,7.460743658617596,5.686734883126799,1,monte_carlo_synthetic
SYN_0382,3.7281185233450556,3.3204679708725964,6.212546890963937,7.561439847813863,5.1458803759351435,1,monte_carlo_synthetic
SYN_0383,3.0644168689505005,3.3826582587546485,6.326513740172322,7.626019630227382,5.3125357984600745,1,monte_carlo_synthetic
SYN_0384,4.704178105722353,3.907488705950752,6.8760489793671224,7.339052881883148,5.668843442213332,0,monte_carlo_synthetic
SYN_0385,3.692758239925107,3.581065298432748,6.279557142157791,7.646962159610751,5.485143956151865,0,monte_carlo_synthetic
SYN_0386,3.623874298280059,4.397283655528598,6.315512238512973,7.767123852165792,5.4954964456303195,0,monte_carlo_synthetic
SYN_0387,4.160730160866939,3.3831141234953135,6.494901085921969,8.0129545372267,5.748584999153202,0,monte_carlo_synthetic
SYN_0388,3.8582388661314986,3.161809330358874,6.5683431327572555,7.6457073873116626,5.618408840887559,1,monte_carlo_synthetic
SYN_0389,3.391885785694886,3.2871463125555276,6.500666078668013,7.678161703597773,5.667700142153665,1,monte_carlo_synthetic
SYN_0390,3.346647659555016,3.335385083593923,6.393411658263061,7.437312631586326,5.733971557333926,1,monte_carlo_synthetic
SYN_0391,3.4526720655341423,3.37548779975641,6.966679662438244,7.753883684631097,6.010487436813635,1,monte_carlo_synthetic
SYN_0392,3.5368940492725716,3.244758655778624,6.92646391009022,8.084316167716338,5.69701401525336,1,monte_carlo_synthetic
SYN_0393,3.696818056276348,3.2953618623512306,7.000192869109284,7.934151996205631,5.898544190607902,1,monte_carlo_synthetic
SYN_0394,3.563241550651901,4.184585658624232,6.3536453592741555,7.728608232011462,4.918111479571834,0,monte_carlo_synthetic
SYN_0395,3.0692155231198437,3.4567958416625983,6.178141925144261,7.766088976905322,5.122111740531486,1,monte_carlo_synthetic
SYN_0396,3.4503587063513868,3.4382489339423348,6.502047898795917,7.648755836830749,5.023144310500661,1,monte_carlo_synthetic
SYN_0397,3.5222367296921977,3.373004512703208,6.638751777659946,7.644471218119904,5.59336497827471,1,monte_carlo_synthetic
SYN_0398,3.3335910082817275,3.2807837787888956,6.748967086577854,7.727159429710409,4.770408814827382,1,monte_carlo_synthetic
SYN_0399,3.541793860688423,3.2771018455437293,6.810341252288483,7.772712943212034,6.221338855794105,1,monte_carlo_synthetic
SYN_0400,3.6330758939688192,3.394540000403568,6.5257439194182,8.278471983097777,5.599067068448957,1,monte_carlo_synthetic
SYN_0401,3.512968764898547,3.496336732602426,6.383345279889309,7.703282825736388,5.20680496749585,1,monte_carlo_synthetic
SYN_0402,3.6158206174548133,3.442211861224267,6.085228770069139,7.830893683600585,5.739978931065892,1,monte_carlo_synthetic
SYN_0403,4.593738200751693,3.1995796973201096,6.845726488956805,7.681734315577114,5.192904297876176,0,monte_carlo_synthetic
SYN_0404,2.8819863305530817,3.2116018171047664,6.220659860602232,7.3578247137617305,5.438412433103236,1,monte_carlo_synthetic
SYN_0405,3.376467202459463,3.345334099630295,6.09466033749752,7.857285044519316,5.432480436341112,1,monte_carlo_synthetic
SYN_0406,4.054044870276947,3.884187761756965,6.711788577512885,7.8126520194770555,5.429579415635824,0,monte_carlo_synthetic
SYN_0407,3.476612084657278,3.297343458960946,6.714132066724795,7.77267931078343,5.388798227885773,1,monte_carlo_synthetic
SYN_0408,2.8650717087482116,3.46744330060538,6.409514414288079,7.84528748825253,5.82055859449372,1,monte_carlo_synthetic
SYN_0409,2.95028394248446,3.445958845050556,6.748861836651935,7.926011512974012,5.5374217072697505,1,monte_carlo_synthetic
SYN_0410,3.0796531641729477,3.401973434705797,6.683737705844614,7.9435720995770644,5.130372374752158,1,monte_carlo_synthetic
SYN_0411,3.1595383591297925,3.30302127490651,7.1270778596284,7.866406400364839,5.247284805377177,1,monte_carlo_synthetic
SYN_0412,3.2719722072713595,3.4025627004216346,5.693285406370558,8.051594373738803,5.6499912979270945,1,monte_carlo_synthetic
SYN_0413,3.352837998833757,3.397731140012789,6.315359190522045,7.516437591828113,5.576074927800627,1,monte_carlo_synthetic
SYN_0414,3.2111551939875493,3.279192821968901,6.914298789714776,7.898343322006571,5.854096759401128,1,monte_carlo_synthetic
SYN_0415,3.6716272960275864,3.4806784483339435,6.742827665283668,8.084370140245486,5.1887286148205165,1,monte_carlo_synthetic
SYN_0416,3.5402563094067427,3.2660323838580094,6.590260094734735,7.8803063865757315,5.2778989488476595,1,monte_carlo_synthetic
SYN_0417,3.508980470106639,2.9574624675959273,5.02858747752667,7.010534895677226,4.2004584936486005,0,monte_carlo_synthetic
SYN_0418,4.275501351990607,4.477876967050585,5.880269643635874,7.213613035143248,4.988021189248197,0,monte_carlo_synthetic
SYN_0419,3.274842457692417,3.4316459958356047,6.41462612122705,7.638065859762551,5.469492908068198,1,monte_carlo_synthetic
SYN_0420,3.8944493193668075,4.025674430242944,6.156050612257281,7.409636651030177,5.078773804923707,0,monte_carlo_synthetic
SYN_0421,3.2600267860466468,3.353847026987438,6.771739787005767,7.7793130575231135,6.019920266659359,1,monte_carlo_synthetic
SYN_0422,3.5722473874887424,3.3235670522342073,6.65217556790278,7.736278635643077,5.573479384634554,1,monte_carlo_synthetic
SYN_0423,3.4452776748889407,3.327344354356514,6.754133467839223,7.6216385621595295,5.391999265245086,1,monte_carlo_synthetic
SYN_0424,3.1476473096947455,3.282483603199413,6.765515092249726,7.822616085769578,5.333463594351038,1,monte_carlo_synthetic
SYN_0425,3.349480189376593,3.4436848187986255,6.281425999476385,7.815750380273034,5.8407137204216735,1,monte_carlo_synthetic
SYN_0426,3.765704868857391,3.6165079139986074,6.332525806800562,7.629833049637322,5.11871416905293,0,monte_carlo_synthetic
SYN_0427,3.337192074886376,3.3310706792590583,6.633522270575967,8.011373106451822,5.286472956637254,1,monte_carlo_synthetic
SYN_0428,3.1396277884445065,3.374838238705974,6.735890130910428,7.915317950826236,5.421458841091234,1,monte_carlo_synthetic
SYN_0429,3.0478863386766926,3.013492769905235,5.384501343044097,7.221576814055912,4.875652669658789,0,monte_carlo_synthetic
SYN_0430,4.366847874971593,4.268043744136422,6.2853402877143365,7.331384369307829,5.343197922327387,0,monte_carlo_synthetic
SYN_0431,3.487127437103861,3.2633889571328094,6.750009379614198,7.65274383594694,5.286866088254449,1,monte_carlo_synthetic
SYN_0432,3.8043610583658283,3.633761351738411,6.774723350678398,7.824931613325774,5.096624965820592,0,monte_carlo_synthetic
SYN_0433,3.351292452801013,3.4192692313952016,6.303392138854414,7.717811625172468,4.8287043122789175,1,monte_carlo_synthetic
SYN_0434,3.195977559204506,3.170540999468251,5.875987872656859,7.486276834167585,4.57948781553294,1,monte_carlo_synthetic
SYN_0435,3.203447799487862,3.207159622406688,6.1193757689515165,7.865532586551188,5.215292376989266,1,monte_carlo_synthetic
SYN_0436,3.7347091999873494,3.3944273502773696,6.927328376355759,7.87017774243992,5.5376355186650885,1,monte_carlo_synthetic
SYN_0437,3.5046250658542792,3.563564782591662,6.076547072632685,7.607654501669979,5.50001941075086,1,monte_carlo_synthetic
SYN_0438,3.4674155792472146,3.423228898124316,6.904868179577931,7.974323954660719,5.827797224251333,1,monte_carlo_synthetic
SYN_0439,3.335152433796645,3.1519603182151137,5.043483893326878,6.935481516650914,4.205046813593682,0,monte_carlo_synthetic
SYN_0440,3.9763260430528873,3.70357754818239,5.643498709553959,7.241059467614647,4.91903907790434,0,monte_carlo_synthetic
SYN_0441,3.408912645362161,3.792278298131078,4.9921347659972986,6.879198681376233,3.974850359797338,0,monte_carlo_synthetic
SYN_0442,3.3202226431900357,3.481382548982196,6.281873814988697,7.739494252204871,5.521374552558437,1,monte_carlo_synthetic
SYN_0443,3.6567981956045497,3.373114983655133,6.505595501391785,7.829956237145058,5.187173787120512,1,monte_carlo_synthetic
SYN_0444,3.47036174275905,3.499900212849338,5.980316323483346,7.640019540645878,5.311565851542221,1,monte_carlo_synthetic
SYN_0445,3.3464571653868433,3.4668489215637632,6.507074831692407,7.65473191484098,5.576983139890403,1,monte_carlo_synthetic
SYN_0446,4.006331298736708,3.3446883124377984,6.733508248913008,7.888394476794429,5.371198769914321,1,monte_carlo_synthetic
SYN_0447,3.455253202833863,3.0783115978493027,6.47350540745483,7.426101720387387,5.23427649952301,1,monte_carlo_synthetic
